PubChem ID, E(HOMO/PM6) [eV], E(LUMO/PM6) [eV],E(LUMO)-E(HOMO) [eV], DipoleMoment [D], IsotropicAverageAlpha [A.U.], AverageBeta [A.U.], AverageGamma [A.U.], S1, S2, INDOS-OscStr, CI-Coef**2 ,NsssCH,NdssC,NaasC,NsssN,NaasN,NsOH,NaaS,nBM,nDB,nC,nN,nO,nCsp3,nCsp2,nCsp,max_conj_path,nCs,nCrt,nCbH,nCb-,nCconj,nR=Cs,nR=Ct,nRCOOR,nRCO,nArCO,nN=C-N<,nRC=N,nRNH2,nArNH2,nRNHR,nArNHR,nRNR2,nArNR2,nArNO2,nROH,nArOH,nArOR,nPyrroles,nFuranes,nPyridines,nPyrazines,nR05,nR06,nBnz,DiradicalCharacter(PUHF),IsOK
235336,-9.34064,-2.01751,7.32313,7.516,185.39843,1550.6102,65222.00405,3.4166416,8.1536698,0.364761,0.004128758999376,1,2,2,1,0,0,0,8,2,14,2,0,2,12,0,8,1,0,4,2,2,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0.071884,1
235380,-8.14383,-0.4378,7.70603,4.43,203.49258,553.633,29501.59097,4.9008708,15.0303468,0.094767,0,0,0,2,0,0,0,0,16,0,15,1,2,2,13,0,14,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,3,2,0,0
23557366,-8.07249,-0.10454,7.96795,5.349,149.40666,125.3259,7849.88671,2.7581376,9.9576513,0.132141,0.003165825620549,0,0,2,0,0,0,0,16,0,15,1,2,2,13,0,14,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,3,2,0.150291,1
23617693,-8.35732,-1.63793,6.71939,5.516,203.54939,258.8866,38388.01938,2.5071154,5.0836767,0.198407,0.009040537281428,1,5,0,1,0,0,0,6,6,14,2,2,2,12,0,12,1,0,0,0,12,8,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0.224623,1
23617717,-8.60974,-1.80675,6.80299,2.954,208.13123,429.1301,16254.8234,2.6437419,5.2019284,0.265345,0.016157445290564,1,0,3,0,0,0,0,12,1,14,2,0,3,11,0,12,1,0,2,4,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,1,0.341834,1
23650569,-8.87638,-1.42041,7.45597,4.028,214.41802,1868.7664,214259.6067,3.7104822,7.3517249,1.18972,0.00715602640489,1,1,1,2,0,0,0,7,1,14,2,1,7,7,0,8,0,0,5,1,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0
23824766,-8.18421,-1.10928,7.07493,2.224,190.33595,126.4474,17041.66143,3.5410523,7.0860839,0.326855,0.011827904513069,1,1,2,1,0,0,0,7,1,14,1,2,5,9,0,6,1,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0
238781,-8.62746,-1.80396,6.8235,3.787,196.13764,982.5309,65576.97633,2.6092606,9.0474836,0.120552,0,1,1,2,1,0,1,0,8,2,10,2,1,1,9,0,6,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,2,0,0.002664,0
238934,-9.38609,-1.20826,8.17783,6.646,142.78264,642.5445,21007.38402,3.5785423,12.9382047,0.081911,0,0,0,3,0,0,0,0,17,0,14,4,0,0,13,1,14,0,0,6,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0
241137,-8.24618,-0.89507,7.35111,5.271,180.25397,976.6119,55118.08762,3.2275161,7.2451843,0.216342,0.002124156284645,2,1,0,1,0,0,0,5,5,13,2,0,2,11,0,4,2,0,0,0,8,9,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0
241804,-8.16034,-0.5981,7.56224,2.619,189.71978,984.363,61530.33213,3.6161202,8.0446825,0.184099,0.001819960921,0,6,0,0,0,0,0,6,6,14,2,0,2,12,0,12,0,0,0,0,12,6,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.04663,0
24203975,-8.75552,-1.19382,7.5617,3.481,191.49289,255.7376,25087.94698,4.0615255,9.3707712,0.286247,0.002577384747203,0,0,3,0,0,0,0,8,2,12,2,3,6,6,0,6,4,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
2423663,-8.8331,-1.71101,7.12209,3.688,185.82543,909.9721,49497.74268,4.1163186,20.9952732,0.001257,0,1,2,2,1,0,1,0,9,3,13,2,1,2,11,0,12,1,0,4,2,5,4,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,1,0,0
24256215,-9.33524,-1.18414,8.1511,2.281,189.76782,4078.6083,724344.74944,4.0443711,9.5390644,0.294423,0,0,3,0,0,0,1,0,6,6,7,1,4,0,7,0,8,0,0,0,0,7,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
242644,-9.6724,-1.0668,8.6056,2.406,150.10023,392.2355,41483.41647,4.9357859,9.1335072,0.70506,0.006633131651522,0,6,0,0,0,0,0,6,6,14,2,0,2,12,0,12,0,0,0,0,12,10,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.012009,0
243433,-9.89846,-1.7242,8.17426,4.391,160.43167,321.4481,25231.48447,3.6754935,11.702403,0.132174,0,0,0,3,0,0,0,0,15,0,11,5,0,2,9,0,13,0,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0
243443,-8.7862,-1.6657,7.1205,3.677,191.42148,779.3607,122364.69111,2.7783219,9.3504793,0.320507,0,0,2,2,0,0,0,0,7,2,8,1,2,0,8,0,5,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.088354,1
244897,-8.43836,-0.81624,7.62212,3.553,108.1832,50.4966,4260.00089,1.9812185,2.3913313,0.00343,0.33151351113841,2,3,2,0,0,2,0,9,3,13,0,3,2,11,0,12,2,0,4,2,5,2,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,1,0.563389,0
246513,-9.16237,-1.12309,8.03928,2.923,115.22883,762.3936,17610.15437,3.9769522,8.0303833,0.712237,0.006572784306744,0,3,2,0,0,2,0,10,4,12,1,4,0,12,0,14,0,0,4,2,6,4,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0
2468177,-8.12648,-1.16362,6.96286,1.597,227.26757,572.0678,75407.85721,3.5125022,6.6530911,0.641948,0.006872202751563,0,0,2,0,0,0,0,6,0,9,0,0,1,8,0,6,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
247058,-9.50341,-1.51106,7.99235,1.962,166.10305,207.2126,44040.33464,4.5906034,13.0893815,0.274741,0,0,0,3,0,0,0,0,11,0,13,2,0,2,11,0,10,2,0,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0
247358,-9.71379,-1.48888,8.22491,5.219,166.32749,103.5907,21753.46645,3.4396347,6.7471809,0.216719,0.00618347895201,0,0,1,0,0,0,0,16,0,12,3,0,0,12,0,14,0,0,6,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.038426,0
248599,-8.03105,-1.26638,6.76467,3.462,189.92472,1827.1497,132938.32447,4.0936206,14.1257815,0.137746,0,0,2,2,0,0,1,0,8,2,9,2,3,1,8,0,6,0,0,4,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
248808,-8.13312,-1.05787,7.07525,2.144,185.096,802.4131,32192.83845,3.6465761,5.8563991,0.754208,0.020985578496,0,1,4,0,0,0,0,13,1,12,3,1,0,12,0,8,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0.212404,1
24898674,-8.45529,0.14144,8.59673,7.035,176.36308,442.1813,14609.1884,5.2644786,10.6701334,0.406783,0.00410277399841,0,1,3,0,0,0,0,14,2,15,2,1,0,15,0,10,0,0,9,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,0
249402,-8.30419,-1.49705,6.80714,7.71,193.16593,2545.6753,159269.97614,3.6139809,11.6380747,0.382593,0,0,0,3,1,0,0,0,9,2,12,3,2,5,6,1,6,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0
25171959,-9.20666,-1.29048,7.91618,5.45,171.02325,230.0202,28578.63294,4.1608724,7.3598984,0.472582,0.011721686990228,0,3,2,0,0,1,0,10,4,12,1,3,0,12,0,8,0,0,4,2,6,4,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0.081911,1
25267133,-9.21541,-0.964,8.25141,1.993,190.57438,365.7427,32680.63231,4.2702313,9.2215102,0.381334,0.001893160129412,0,0,0,0,2,0,0,19,0,14,2,2,0,14,0,16,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,1,0,0
253660,-8.34134,-0.70784,7.6335,1.774,141.72935,799.4015,21512.81833,3.5304872,7.8416856,0.363143,0.005339714480223,0,0,4,0,0,0,0,11,0,10,6,0,4,6,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
253692,-8.84687,-1.89955,6.94732,2.505,151.27314,655.5828,23573.4221,3.3541401,7.8499388,0.216826,0.004407885713448,0,1,2,0,0,0,0,13,1,10,4,1,0,10,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0.016983,0
253693,-8.84065,-1.8935,6.94715,1.462,151.20877,668.167,24018.94436,3.3373711,7.82924,0.215158,0.00438396008379,2,2,0,1,0,1,0,3,3,9,2,4,5,4,0,4,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0.014384,0
254033,-9.42654,-0.85621,8.57033,0.902,104.43596,323.4408,10379.96155,4.8185507,8.8513748,0.57416,0.011167497289904,0,2,0,0,0,0,0,5,5,11,0,1,2,9,0,10,0,0,0,0,9,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.013307,0
255072,-8.81618,-1.37873,7.43745,4.954,109.85223,622.6291,12892.12917,3.6797438,7.9320557,0.482604,0.011331430051656,0,1,4,0,0,0,0,13,1,13,2,1,0,13,0,14,0,0,8,4,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
256101,-9.77655,-1.28013,8.49642,3.583,169.01019,342.4295,30455.94006,5.0541366,14.9322546,0.115522,0,0,0,4,0,0,0,0,13,2,9,3,3,0,9,0,11,0,0,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.004137,0
256840,-9.32736,-1.11788,8.20948,4.216,204.91961,122.0615,26095.99766,3.3725914,6.6417575,0.076777,0.006379577917508,0,1,2,2,0,0,0,9,3,11,4,2,4,7,0,8,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0.042116,0
257884,-8.62632,-0.85117,7.77515,6.287,180.20682,869.065,49658.42102,3.5735042,7.3067211,0.005875,0.00242024543208,0,0,4,1,0,0,0,10,0,4,8,3,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.033833,0
258134,-9.48357,-1.51205,7.97152,7.567,174.24393,931.5614,35004.47899,3.7060827,7.6445126,0.778526,0.008044462924265,0,2,0,2,0,1,0,3,3,9,3,3,5,4,0,6,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.007812,0
259685,-8.73702,-1.21322,7.5238,4.898,194.80104,350.129,24046.59401,3.9978242,7.7963878,0.409202,0.006432145864436,0,0,2,1,0,0,0,8,3,8,4,3,2,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.047062,0
260403,-8.80366,-1.47219,7.33147,6.7,196.45419,2269.9109,115994.95417,3.450296,7.5557543,0.372867,0.00220594793495,1,1,2,0,0,0,0,10,4,12,2,3,3,9,0,8,1,0,4,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
260636,-9.27946,-1.63231,7.64715,5.479,173.6568,359.9658,42724.98667,3.2983515,7.1385502,0.245764,0.00333396764987,0,0,3,1,0,0,0,11,5,9,4,4,2,7,0,8,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0.051527,1
260810,-9.48866,-1.71942,7.76924,5.775,142.29735,349.7972,36173.62938,4.0029159,11.9290925,0.331825,0,0,1,2,0,0,0,0,7,1,8,3,1,0,8,0,6,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.031902,0
262953,-8.47988,-1.14564,7.33424,2.981,203.20971,533.2908,69803.02731,3.7603272,8.6162919,0.561639,0.001638559155974,0,5,2,0,0,0,0,10,4,11,2,3,0,11,0,8,0,0,4,2,5,2,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0
264192,-8.17386,-1.17577,6.99809,1.315,198.63826,520.6871,32556.13192,3.9632046,6.2038526,0.367713,0.020001047596004,0,0,2,0,1,0,0,11,0,8,5,0,1,7,0,6,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
264835,-8.79845,-0.90799,7.89046,7.205,201.58964,641.3787,25857.09087,2.8898075,6.3351834,0.102129,0.001989598888206,0,0,2,0,1,0,0,11,0,10,5,0,3,7,0,6,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
265171,-8.78268,-1.12727,7.65541,4.026,213.61319,634.4474,89891.88473,2.807005,5.708967,0.131967,0.010384576034468,0,0,3,0,1,0,0,13,2,8,5,2,0,8,0,11,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0
265557,-8.43605,-0.58864,7.84741,1.053,141.01501,736.0923,19298.8331,3.6007647,8.0358268,0.377633,0.004877441224142,0,0,2,0,0,0,0,9,3,12,3,2,5,7,0,6,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.03773,0
265909,-9.59093,-1.45434,8.13659,8.64,143.76381,806.3342,62568.16527,3.2104932,9.0209433,0.463034,0.002710061393063,2,0,0,2,0,0,0,5,5,12,2,2,2,10,0,4,2,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.053325,1
26592,-8.69765,-1.69509,7.00256,9.059,199.14444,377.0752,58442.41801,3.3742082,9.5604921,0.234141,0,0,0,1,1,0,0,0,10,0,12,5,0,6,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0.134136,1
267193,-8.5329,-1.77717,6.75573,5.188,202.02693,2073.6613,97721.83609,2.7989195,8.3683985,0.323789,0,0,0,4,0,0,0,1,13,2,10,3,2,1,9,0,11,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0.004766,0
267815,-8.81113,-1.21869,7.59244,2.239,147.31069,407.5478,22334.31895,3.1304524,10.0195349,0.188045,0,0,0,4,0,0,0,0,13,1,12,4,0,0,12,0,14,0,0,8,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.001101,0
270517,-9.06107,-0.63953,8.42154,3.091,136.42777,276.3076,16033.20728,5.0861613,13.5951597,0.291456,0,0,2,1,0,0,0,0,9,3,11,1,3,1,10,0,6,0,0,5,1,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
270702,-9.20277,-0.73534,8.46743,1.67,92.94417,484.8267,10008.49648,4.5498814,8.9458776,0.425431,0.009297846194116,0,0,3,0,0,0,1,13,2,11,2,2,1,10,0,6,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0
2727509,-8.88304,-1.54868,7.33436,12.951,195.00834,2580.8999,82771.2249,2.9393484,7.7584163,0.667946,0.003199903551936,1,1,1,1,0,1,0,8,2,9,3,3,1,8,0,6,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0.023925,0
2727891,-8.59526,-1.62975,6.96551,6.839,169.30939,1349.3969,21965.06302,2.8620169,7.7490651,0.604848,0.008531343102173,1,2,0,0,0,0,0,1,1,14,0,1,12,2,0,0,4,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2727948,-9.33743,-1.00096,8.33647,3.426,168.06004,471.5772,23401.53208,3.5474689,13.1862853,0.036231,0,0,1,4,1,0,0,0,10,4,11,2,4,2,9,0,10,0,0,2,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,1,0,0
2728544,-9.50228,-0.77056,8.73172,4.854,107.45007,150.7996,7734.62152,5.2756129,15.8496273,0.040428,0,0,0,2,0,0,0,0,16,0,9,7,0,0,9,0,9,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0
2731203,-8.58588,-1.51547,7.07041,2.823,199.70061,5799.5598,612724.80372,4.3668148,14.2239784,0.156641,0,0,2,2,0,0,1,0,8,2,10,0,4,2,8,0,6,1,0,4,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
2731294,-9.357,-1.17103,8.18597,4.77,172.19981,127.7124,31721.71014,4.368455,9.5206342,0.33726,0.002124762853523,0,2,0,0,0,0,0,4,4,9,1,2,1,8,0,6,0,0,0,0,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2732274,-8.28837,-1.08707,7.2013,5.436,207.76009,802.5063,75930.06412,3.1206645,6.7580743,0.220288,0.004358830539674,0,0,1,0,1,1,0,11,0,7,4,1,0,7,0,10,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0
2733453,-8.67343,-1.13935,7.53408,6.587,159.55527,223.4601,22332.00936,3.4633175,10.5008843,0.194457,0,0,0,4,0,0,1,0,9,3,9,1,5,2,7,0,8,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0
2733583,-8.55456,-1.15735,7.39721,4.87,159.67711,357.5513,23601.97044,2.9598717,9.1669713,0.249031,0.002406611815273,0,0,1,0,0,0,0,10,0,4,6,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2734021,-9.52533,0.99509,10.52042,3.086,121.98992,51.8267,3625.82134,7.0825514,10.1139721,0.334871,0.056169625681742,0,1,3,0,0,0,0,13,2,13,1,1,0,13,0,14,0,0,5,5,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.000152,0
2737009,-9.53478,-1.34607,8.18871,2.331,169.55749,1103.5028,40947.31779,3.6288574,13.2262889,0.044861,0,0,1,2,0,0,0,0,11,1,8,5,0,1,7,0,11,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
2737100,-8.91273,-1.95234,6.96039,4.831,186.91511,150.8888,54332.33234,2.9016987,5.8626749,0.414293,0.008769539603472,1,2,0,2,0,0,0,4,4,9,4,2,3,6,0,6,0,1,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.22405,1
2741260,-9.37121,-1.17131,8.1999,5.815,186.33353,227.8952,18885.50298,4.4587129,10.8401946,0.322292,0,0,0,2,0,0,0,0,10,0,6,4,1,0,6,0,9,0,0,2,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2741351,-8.79813,-1.02142,7.77671,3.303,154.82455,744.6024,21732.78178,3.0698238,10.6355007,0.189361,0,0,0,2,0,0,0,0,10,0,6,4,1,0,6,0,9,0,0,2,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2749037,-9.05219,-1.36865,7.68354,6.703,204.92664,918.788,91940.63266,4.0019852,13.040471,0.329664,0,0,1,1,0,0,0,0,12,1,14,0,2,3,11,0,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2749831,-9.22546,-1.34637,7.87909,5.992,131.12122,503.3287,18364.14692,3.5943173,12.0038447,0.117086,0,0,1,3,0,0,0,0,9,2,11,2,2,1,9,1,10,0,0,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2750394,-9.00501,-0.64815,8.35686,3.177,204.46418,592.4689,51011.27918,5.2987915,16.1483891,0.045593,0,0,5,0,0,0,0,0,5,5,11,0,4,1,10,0,8,0,0,0,0,7,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2750509,-9.26297,-1.28045,7.98252,3.604,162.23247,583.6134,53024.11331,3.2233638,11.0234894,0.237035,0,0,2,2,1,0,0,0,8,2,12,2,3,4,8,0,6,0,0,4,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2750510,-9.18475,-1.36384,7.82091,5.659,143.77009,489.289,18738.31662,3.4604022,11.8049481,0.119208,0,1,2,0,1,0,0,0,3,3,6,5,1,2,4,0,4,1,0,0,0,3,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
275106,-8.47412,-1.5684,6.90572,1.978,185.30821,859.3033,34125.07545,3.4076608,8.0093194,0.228074,0.00372905757732,0,2,0,0,0,1,0,2,2,9,0,3,1,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.013583,0
2751986,-9.43989,-1.61165,7.82824,1.592,145.12188,22.6118,14381.04096,2.3797118,5.262328,0.006995,0.003496647825652,0,1,3,0,0,0,0,9,3,8,2,4,1,7,0,8,0,0,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.039461,0
2752454,-9.44656,-1.65188,7.79468,5.537,193.70642,593.7309,51513.6302,3.6161446,6.9873053,0.613918,0.006293390108192,0,1,3,0,0,0,0,9,3,9,2,4,2,7,0,8,0,0,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.077235,1
2752779,-8.21532,-0.71845,7.49687,3.552,189.2162,447.0093,42068.94864,3.3519271,6.3883945,0.561416,0.012634400688123,0,3,2,1,0,1,0,9,3,9,6,1,0,9,0,12,0,0,4,2,3,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0.082752,1
2752781,-7.91995,-0.55895,7.361,5.78,221.58157,1416.7391,66889.40312,3.1455622,6.4395892,0.614501,0.011335305133412,0,2,2,0,0,1,0,8,2,10,1,2,0,10,0,6,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3E-06,0
2753353,-8.77389,-0.59603,8.17786,2.565,142.50326,456.6501,17536.36872,5.0895776,14.936881,0.188645,0,0,6,0,0,0,0,0,4,4,11,1,3,5,6,0,8,2,0,0,0,6,1,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2755140,-9.0859,-0.92172,8.16418,3.259,151.0089,296.0802,16948.10422,4.5750391,8.0697719,0.300907,0.015344230267549,0,0,3,1,0,0,0,12,2,12,3,2,4,8,0,9,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,2,1,0.023368,0
2755877,-9.20988,-1.67456,7.53532,4.87,179.2433,598.9295,18768.0619,3.4739701,8.8035703,0.305332,0.004219236466923,0,3,2,0,0,1,0,9,3,13,1,3,3,10,0,12,1,0,4,2,4,2,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0.000588,0
2756532,-8.63368,-0.52174,8.11194,2.354,160.53791,503.8823,18433.84355,3.998221,9.0443536,0.309211,0.003753999420612,1,4,0,1,0,2,0,5,5,10,2,3,1,9,0,10,1,0,0,0,9,5,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
2759230,-9.54975,-0.58074,8.96901,3.173,117.14019,40.2882,9827.66705,5.1744289,9.3176961,0.500909,0.010537835503682,0,0,4,0,0,0,0,11,0,11,3,1,3,8,0,10,0,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0.013108,0
2762522,-9.80457,-2.09308,7.71149,6.588,136.10119,370.7335,18174.53813,3.6431961,11.0824392,0.166785,0,0,0,2,1,0,0,0,8,2,10,3,2,5,5,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,0,0,0
2763573,-8.81858,-1.76717,7.05141,4.436,173.04178,1204.1268,52296.27375,2.8847559,11.0934506,0.23172,0,0,0,3,0,0,0,0,10,0,13,4,0,1,8,4,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.058583,1
2764124,-9.18843,-1.3842,7.80423,4.319,154.88556,764.069,44553.64404,3.8705337,7.5731507,0.507163,0.005182061941172,0,5,0,0,0,0,0,5,4,15,1,0,4,10,1,8,1,0,0,0,8,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2767334,-9.34212,-1.44055,7.90157,1.873,164.75607,688.4592,28662.91134,4.1019416,10.3407682,0.292018,0.001670346273817,0,1,4,0,0,2,0,9,3,8,1,6,1,7,0,8,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0
