,PubChem ID, E(LUMO/PM6) [eV],n, DipoleMoment [D], IsotropicAverageAlpha [A.U.], AverageGamma [A.U.],NaasC,NaasN,NaaS,nBM,nDB,nN,nO,nCsp3,nCsp,nRCOOR,nRCO,nArCO,nN=C-N<,nRC=N,nRNH2,nArNH2,nRNHR,nArNHR,nRNR2,nArNR2,nArNO2,nROH,nArOH,nArOR,nPyrroles,nFuranes,nPyridines,nPyrazines,nR06, S1(CAS2-1+CIS) [eV], INDOS-OscStr(CAS2-1+CIS), CI-Coef**2(CAS2-1+CIS), DiradicalCharacter(PUHF),OK
1194,61701156,-0.77964,4.287115,5.188,135.79268,15572.581,4,0,0,9,3,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,4.2810128,0.076196,0.01539723,0.039117,0
1195,617148,-1.69723,3.5153,5.016,216.89363,157318.91244,0,0,0,6,6,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,3.1226735,0.691853,0.00173462,0.131691,1
1196,617218,-0.87639,3.422915,0.827,217.21111,29484.77432,1,0,0,10,4,2,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5666105,0.099273,0.02647851,0.14836,1
1197,617419,-1.07861,3.780655,1.732,211.5701,116401.8247,3,0,0,13,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3.3882353,0.00495,0.0021079,0.040211,0
1198,617431,-1.37803,3.779095,4.455,201.18335,51622.69269,1,0,0,7,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.1740377,0.003473,0.0,0.003141,0
1199,61750714,0.16815,4.63348,2.151,197.95211,18192.7294,0,0,0,1,1,1,0,7,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.6515137,0.003691,0.01240274,0.014699,0
1200,617599,-1.25139,3.78359,4.592,197.27286,40955.52712,3,0,0,15,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2.9173117,0.063962,0.0,6.7e-05,0
1201,617650,-0.82452,3.692115,3.414,202.79955,60885.42498,0,0,0,5,5,2,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,3.5318653,0.106888,0.0,0.0,0
1202,6177218,-0.78662,3.92507,0.311,261.90729,278299.21132,2,0,0,9,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3.9738129,1.758006,0.00183387,0.024061,0
1203,62251079,-1.80555,4.00823,6.532,172.03303,59198.34669,0,0,0,6,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.9401465,1e-06,0.0,0.0,0
1204,62275,-0.80072,4.03902,2.958,174.30509,37960.08261,5,0,0,8,2,3,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,3.6549202,0.105973,0.0,0.0,0
1205,6251796,-0.5514,4.32455,4.845,201.87141,29068.83679,4,0,0,8,2,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,4.5342618,0.007379,0.0,0.003982,0
1206,6252783,-0.56872,4.16894,3.953,207.73151,52022.86539,0,0,0,6,6,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,4.48125,0.045534,0.0,0.000579,0
1207,6274386,-1.03069,3.822945,5.349,179.43651,65694.86491,0,0,0,5,5,2,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.8519028,0.003469,0.0,0.116999,1
1208,6298747,-0.42978,4.09621,1.553,195.47625,30131.56904,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.2701466,0.003965,0.0,1.3e-05,0
1209,63204037,-0.88733,4.349615,2.497,166.31441,27662.81401,2,0,0,9,3,4,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.9367856,0.00397,0.0,0.029114,0
1210,637883,-1.43066,3.632785,9.471,227.15733,208981.84379,0,0,0,4,4,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.4256893,0.003254,0.0,0.0,0
1211,63970086,-0.07593,4.35575,1.732,141.02921,14692.73336,5,0,0,13,2,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,4.3282209,0.032571,0.01654736,0.028743,0
1212,63970517,-0.02963,4.35561,2.086,153.47133,15872.38103,4,0,0,9,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.3219321,0.031582,0.01675306,0.028718,0
1213,6397201,-0.74682,3.113655,2.406,209.22314,22970.98786,0,0,0,4,4,1,3,5,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2.4442375,0.228376,0.05945134,0.286528,1
1214,642088,-1.07403,3.98588,6.186,147.54536,14987.82234,2,0,0,13,2,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.9001621,0.003944,0.0,0.0,0
1215,642965,1.1192,5.42307,2.054,94.18475,1578.12005,1,0,0,7,1,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7.2153664,0.001095,0.04936937,1.1e-05,0
1216,643405,0.59788,5.444615,4.78,87.24039,2395.81565,2,0,0,14,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.0081576,0.000718,0.0,0.0,0
1217,6451338,-1.93371,3.253045,3.375,184.06663,1087.14152,2,0,0,8,2,2,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,1.9589886,0.003059,0.10248601,0.566722,0
1218,6508478,-1.38524,3.582375,4.073,213.20914,173737.83448,2,0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.6773338,0.71658,0.0,0.070351,1
1219,6537126,-0.97914,4.04573,2.984,171.08029,63725.41556,1,0,0,9,3,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5186891,0.004167,0.00173772,0.06625,1
1220,658543,-1.93155,3.473215,1.804,146.86881,14622.72636,3,1,0,13,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2.6386456,0.08241,0.0268984,0.221528,1
1221,66333073,-0.04081,4.52438,1.795,177.05887,19921.3502,6,0,0,12,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.455641,0.105968,0.0,0.0,0
1222,66573160,-1.76204,3.25926,7.791,200.41644,4186.86882,2,0,0,17,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2.4889335,0.246357,0.02519655,0.0,0
1223,66584625,-2.26669,3.4972,9.793,161.68792,46323.8182,6,0,0,13,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.0900708,0.003764,0.0,0.218769,1
1224,66618960,-1.53454,3.092245,9.744,205.04291,46113.33321,2,0,0,10,4,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.8601774,0.350012,0.04638868,0.458113,1
1225,66649132,-2.0001,3.4725,3.023,172.57218,50467.23101,6,0,0,13,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2.5215802,0.167463,0.0,0.128177,1
1226,66655928,-1.77841,3.419585,5.935,117.63053,19236.96398,0,0,1,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1.763416,0.113817,0.0,0.000483,0
1227,66714045,-2.26781,3.48672,4.88,176.02076,99591.96821,6,0,0,12,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2.5961716,0.002919,0.0,0.0,0
1228,66733499,-2.31834,2.85656,2.987,169.78925,47812.01559,0,0,0,7,7,3,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2.2372136,0.006859,0.41082445,0.840618,0
1229,66793,-1.22512,3.71504,6.973,121.39998,17621.6285,0,0,0,6,6,2,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2.7349571,0.000306,0.0,0.0,0
1230,66860,-1.59778,3.404095,5.263,198.22261,150133.02567,2,0,0,7,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.7432867,0.023517,0.0,0.0,0
1231,66883578,-1.55628,3.25721,2.583,200.44927,91469.00601,0,0,0,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2.4838054,0.069599,0.0,0.16141,1
1232,66926142,-2.12302,3.30077,7.986,181.52365,39127.8664,2,0,0,9,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.413235,0.134042,0.0,0.214919,1
1233,66985905,-1.74732,3.492355,6.595,198.97862,50690.61818,2,0,0,8,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.7449592,0.019048,0.0,0.009774,0
1234,67010332,-1.77205,3.546235,7.636,185.17371,49485.33702,4,0,0,10,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.2253851,0.070597,0.0,0.199365,1
1235,67040938,-2.05418,3.733215,5.58,145.43154,12158.04762,3,0,0,7,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.6005606,0.072566,0.02069557,0.235001,1
1236,6706,-1.35384,3.651925,3.832,194.90031,36992.32249,1,0,0,7,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.0253876,0.001959,0.0,0.0,0
1237,67149829,-1.10941,3.962225,1.824,175.0366,93159.58742,1,1,0,8,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.729918,0.662338,0.0,0.066271,1
1238,67199051,-1.59716,3.37078,2.211,185.48635,63804.57301,0,0,0,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.5901107,0.061018,0.00352255,0.148842,1
1239,67204309,-1.72022,3.45367,4.963,137.24151,37860.92961,2,0,0,8,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2.9122227,0.188059,0.0,0.085334,1
1240,67236307,-1.18051,3.49911,3.076,96.99001,13111.11427,0,0,0,2,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.1456358,0.000624,0.03418719,0.889787,0
1241,67284390,-2.50355,3.82165,4.695,163.33482,20343.94652,1,0,0,8,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.824134,0.000694,0.01819935,0.202041,1
1242,67323841,-0.75124,4.506215,1.906,144.11624,14029.73277,0,0,0,4,4,1,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.929004,0.009361,0.00236438,0.013145,0
1243,67361557,-1.69016,3.10059,11.271,223.61436,160326.90341,1,0,0,9,3,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.1955648,0.114347,0.0,0.0,0
1244,67371279,-0.83923,4.459345,4.0,116.90083,10760.41103,3,0,0,14,3,2,2,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4.5474115,5.5e-05,0.00794197,0.016886,0
1245,67431720,-1.74523,3.36464,1.315,203.68961,46395.66938,2,0,0,14,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.5066591,0.11921,0.00813467,0.241136,1
1246,67432473,-1.92364,3.405735,2.222,198.1937,39943.38269,0,0,0,3,2,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5543164,0.113009,0.00646503,0.230833,1
1247,67441719,-1.11822,3.60358,1.228,138.91213,37128.95363,2,0,0,13,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,2.9055313,0.05649,0.00921628,0.094946,1
1248,67463371,-1.32378,3.430105,5.839,181.52616,21483.8807,2,0,0,13,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1.6932402,0.000282,0.33058082,0.770139,0
1249,67538801,-1.93294,3.51777,7.034,212.09966,86782.67954,2,0,0,14,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2.6597864,0.14125,0.01045183,0.171173,1
1250,67620531,-3.29267,3.7241,2.946,161.80676,26470.19217,0,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.6902097,0.01191,0.01781413,0.238934,1
1251,67644862,-1.79963,3.65493,6.354,100.4255,12677.05636,0,0,0,3,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.938512,2.5e-05,0.0,0.080403,1
1252,67647726,-1.07953,3.530905,4.27,180.83555,14464.2555,2,0,0,9,3,3,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1.1161429,0.002034,0.46296423,0.82156,0
1253,67673891,-1.38257,3.67647,5.259,113.0903,23512.63785,0,0,0,15,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.3443488,0.000139,0.0,0.074497,1
1254,67701930,-2.06104,3.495115,3.457,171.55515,72293.55898,3,0,0,9,3,3,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,2.3498724,0.114358,0.01809213,0.162124,1
1255,67717966,-3.56221,3.29765,5.355,211.95081,27019436.87578,2,0,0,9,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0808896,0.0471,0.00177381,0.225057,1
1256,677294,-1.15079,3.642525,3.57,186.65387,70447.63941,0,0,0,1,1,3,3,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3.1323885,0.000116,0.0,0.059811,1
1257,67749670,-1.38855,3.394035,3.853,203.61632,109002.14115,2,0,0,10,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.5750444,0.01726,0.01713028,0.177156,1
1258,677567,-0.66792,3.822335,3.087,203.11431,72612.91058,3,0,0,10,4,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.3177983,0.305593,0.0,0.0,0
1259,67764802,-0.28186,4.41625,1.631,130.61725,31213.2756,1,0,1,13,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.666796,0.002998,0.0,0.021573,0
1260,67785011,-0.57713,3.77445,2.477,140.7872,21159.27786,3,0,0,7,1,6,1,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3.0007682,0.00537,0.0,0.029743,0
1261,677873,-1.54132,3.692605,1.72,201.57053,68597.0511,4,0,0,14,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,3.2582295,0.104179,0.0,0.0,0
1262,67807885,-1.80304,3.45407,1.781,216.02639,108525.78452,2,0,1,13,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2.6958709,0.066061,0.00330615,0.135375,1
1263,67809043,-1.99645,3.738,4.074,181.98209,37212.19993,3,0,0,7,1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1.4969118,0.00046,0.0,0.23944,1
1264,67832846,-1.40373,4.313645,3.212,158.9904,23974.47147,2,0,0,12,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3,2.9950005,0.002271,0.0,0.0,0
1265,67851473,-2.08242,3.544065,2.999,151.36727,19141.17302,3,0,0,14,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2.5806738,0.123916,0.0194631,0.255841,1
1266,67903373,-2.20935,3.58928,7.087,167.10946,15564.97187,2,0,0,9,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2.6529207,3e-05,0.0,0.167022,1
1267,67904080,-2.19413,3.501925,8.932,128.91169,27052.79162,4,0,1,7,2,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.645611,4.8e-05,0.0,0.154707,1
1268,67936038,-0.93802,4.324,2.022,162.2535,35550.14005,3,0,0,7,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4.2484782,0.125333,0.00232071,0.0,0
1269,68139523,-1.1359,3.22226,4.419,187.68525,32333.1437,3,0,0,8,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,2.083019,0.115432,0.0446322,0.389841,1
1270,68142729,-0.63838,4.170045,3.919,176.88942,23183.50967,1,0,0,7,1,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,4.1069324,0.005234,0.01300524,0.0,0
1271,68149109,-1.45934,3.579265,4.108,195.59111,43632.57455,5,0,0,12,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.1111654,0.081124,0.0,0.002506,0
1272,68190969,-1.28375,3.697925,5.268,191.3515,20503.74194,4,0,0,7,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.4413536,0.010806,0.0,0.067497,1
1273,68247884,0.05473,4.34262,1.695,187.78989,18006.59598,0,0,0,5,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.3191952,0.033153,0.01643292,0.0,0
1274,68280698,-0.75473,4.184595,1.896,192.08485,36220.67787,4,0,0,7,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.8258613,0.046725,0.0,0.0,0
1275,68312326,-1.46098,3.746655,3.66,180.40862,76517.24193,0,0,0,5,5,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.391449,0.643526,0.01400497,0.107819,1
1276,68326264,-2.07311,3.35184,5.997,185.25089,8462.39183,4,0,0,7,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.2590099,0.010254,0.0,0.275962,1
1277,68380902,-0.61365,4.338805,2.501,160.84789,22417.34551,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.0717487,0.004035,0.0,0.0,0
1278,68466885,1.1302,5.09695,2.899,117.36461,4975.41376,4,0,0,7,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5.6876705,6.4e-05,0.0,0.0,0
1279,68504271,-1.35283,3.303875,3.802,188.24621,16906.44623,2,0,0,7,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.1751394,0.055105,0.0236267,0.182831,1
1280,68549496,-2.46403,3.586705,5.902,172.70752,57004.42134,2,0,0,10,4,1,2,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2.7375956,0.195887,0.01429443,0.243553,1
1281,68553702,-2.87178,3.47383,3.135,206.13777,61315.73687,0,0,0,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.5106841,0.133534,0.0,0.198288,1
1282,68572458,-0.72555,3.5168,3.971,172.6748,30642.21665,0,0,0,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9532327,0.005158,0.00965923,0.695997,0
1283,68572460,-1.09729,3.532895,2.728,165.71872,37923.13432,0,0,0,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.7565112,0.006754,0.33826758,0.684702,0
1284,68636530,-1.94493,3.325645,5.13,174.82859,23062.33524,0,0,0,4,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3805477,1e-05,0.06280965,0.656965,0
1285,68665016,-1.59515,3.295055,2.788,215.89615,96598.42203,0,0,0,5,5,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.499762,0.111359,0.01286079,0.222052,1
1286,68680161,-2.90925,3.81721,5.049,122.85156,16538.87749,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6892761,0.000444,0.02093069,0.227798,1
1287,68699715,-0.95838,3.595445,2.265,110.74221,17328.2953,0,0,0,14,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.4640364,0.031375,0.0,0.082123,1
1288,68768291,-1.67994,3.456015,5.02,185.48172,50372.52842,0,0,0,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.6753903,0.045535,0.00276768,0.113639,1
1289,68769801,-0.19066,4.000745,3.125,167.73484,16619.19533,0,0,0,6,6,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.3513933,0.024802,0.22340324,0.496994,1
1290,68790624,-2.06656,3.53645,10.851,147.61997,37639.96424,2,0,0,11,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2.6286482,0.000289,0.0,0.14805,1
1291,68814053,-2.26126,3.441445,2.627,172.29855,68725.10435,0,0,0,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.6688728,0.024662,0.0,0.0,0
1292,6881730,-1.19134,4.256935,2.124,169.33359,43917.04817,4,0,0,7,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.8119817,0.000682,0.0,0.004485,0
1293,68829,-0.69105,4.06617,4.114,150.06423,25167.99215,1,0,0,8,2,0,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,3.60242,0.015616,0.0,0.0,0
1294,68901209,-1.54164,3.153595,8.676,197.5505,18207.36344,1,0,0,7,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1.926785,0.301255,0.03246465,0.0,0
1295,68927547,-1.97459,3.548855,2.579,188.421,51547.98384,3,0,0,7,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.5847246,0.062656,0.0,0.158522,1
1296,68931483,-2.02758,3.404695,3.808,155.12173,46826.65815,4,0,0,10,4,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.6928607,0.085907,0.01799827,0.200748,1
1297,68945229,-1.35062,3.427855,2.16,183.14446,38982.80545,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5275314,0.083681,0.02684177,0.24776,1
1298,689652,-1.25516,4.17769,1.018,169.02154,15214.86161,2,0,1,8,3,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5614937,0.0015,0.0,0.011882,0
1299,68973634,-2.24255,3.536145,4.317,204.09773,90135.27444,0,0,0,6,6,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.6471793,0.1166,0.0,0.167163,1
1300,69017646,-2.73595,3.762075,7.505,127.97643,12548.46494,2,0,0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.5498467,0.001727,0.02526759,0.222727,1
1301,69037744,-2.19343,3.69073,2.524,169.52103,19167.58785,2,0,1,9,4,6,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5353873,0.071415,0.02053137,0.240259,1
1302,69118468,-1.11491,3.481385,5.059,172.41138,72310.50891,2,0,0,9,3,2,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2.6867306,0.090362,0.0,0.122836,1
1303,6914052,-0.19006,4.303845,0.799,149.69471,75186.98805,0,0,0,7,7,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,4.5687704,0.006638,0.0,0.0,0
1304,69165388,-1.55333,3.54671,4.766,208.10552,42852.4363,1,0,0,14,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.5265741,0.057096,0.01150373,0.240983,1
1305,69187757,-3.20661,3.086125,4.315,248.28986,-81123.08187,2,0,0,7,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.1691181,0.185994,0.04839466,0.397557,1
1306,691969,-1.38294,3.88374,4.449,189.57157,2402537.58349,2,0,1,8,2,4,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.870485,1.8e-05,0.0,0.0,0
1307,69255508,-2.31886,3.440075,7.288,162.00123,43748.3644,0,0,0,7,7,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,2.0553276,0.002057,0.0,0.0,0
1308,69269,-1.17634,3.798795,6.755,126.82342,18266.47609,2,0,0,10,4,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.8255602,5.3e-05,0.0,0.0,0
1309,69288401,-0.23232,3.286405,2.883,152.85258,28513.73725,1,0,0,9,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2.7756025,0.12565,0.0315268,0.11744,1
1310,69298372,-1.44055,3.549505,4.735,206.15588,57790.6461,2,0,0,6,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.3155039,0.025952,0.0,0.003036,0
1311,693180,-1.64746,3.70678,6.01,174.54344,43788.58441,2,0,1,7,2,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.846351,0.012179,0.0,0.0,0
1312,69368350,-1.56603,3.16094,1.806,220.30421,52828.29072,2,0,0,7,1,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2.3384244,0.337208,0.01404874,0.0,0
1313,69369032,-1.32139,3.264165,7.142,220.15716,34303.56528,3,0,1,12,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.2074794,0.40447,0.01384055,0.0,0
