PubChem ID, E(HOMO/PM6) [eV], E(LUMO/PM6) [eV], DipoleMoment [D], IsotropicAverageAlpha [A.U.], IsotropicAverageAlpha [Ang^3], AverageBetaX [A.U.], AverageBetaX [ESU],  AverageBetaY [A.U.], AverageBetaY [ESU], AverageBetaZ [A.U.], AverageBetaZ [ESU], DiradicalCharacter(PUHF)
2836612, -9.054890, -1.805200, 12.126, 180.23311, 26.70779, -782.7963, -6.7629e-30, -192.8287, -1.66593e-30, -24.6859, -2.13272e-31 ,.148330 
2837745, -8.797660, -2.054050, 1.845, 217.8629, 32.28395, 69.12, 5.97157e-31, -366.379, -3.1653e-30, -124.7361, -1.07765e-30 ,0 
2838129, -8.811600, -1.416720, 3.696, 190.58837, 28.24228, -471.5949, -4.07431e-30, 141.3071, 1.22081e-30, 15.2337, 1.31611e-31 ,.054192 
2838177, -8.735320, -1.120880, 5.14, 194.85406, 28.87439, -229.4567, -1.98237e-30, -171.0246, -1.47755e-30, -29.5768, -2.55526e-31 ,0 
2838217, -8.698440, -1.105950, 4.83, 194.36573, 28.80203, 255.2338, 2.20507e-30, -212.7512, -1.83805e-30, 38.6963, 3.34314e-31 ,0 
2838371, -8.933460, -1.306610, 4.998, 185.3947, 27.47266, -293.6677, -2.53712e-30, -70.7383, -6.11138e-31, -37.5945, -3.24795e-31 ,0 
2840268, -8.743260, -1.343320, 3.037, 192.88389, 28.58244, -704.8088, -6.08914e-30, -150.5464, -1.30063e-30, -25.1858, -2.1759e-31 ,0 
2843821, -9.641370, -0.317760, 5.927, 118.74545, 17.59626, 32.3099, 2.79139e-31, -4.6141, -3.9863e-32, -27.3169, -2.36002e-31 ,.000707 
2844183, -9.946160, -2.410130, 2.76, 182.81569, 27.09049, 2314.8162, 1.99987e-29, -355.3874, -3.07034e-30, 4.7238, 4.08109e-32 ,.062473 
2852583, -9.184020, -1.552180, 4.76, 148.1056, 21.94699, 262.5182, 2.268e-30, -502.8583, -4.3444e-30, 109.3816, 9.44993e-31 ,0 
2858619, -9.536670, -2.503830, 3.307, 201.23066, 29.81931, 2075.2634, 1.79291e-29, 712.6887, 6.15722e-30, 13.4942, 1.16582e-31 ,0 
286295, -9.776470, -1.921550, 3.211, 174.27677, 25.82515, 304.7506, 2.63287e-30, -269.637, -2.32951e-30, 237.5582, 2.05236e-30 ,.031816 
286368, -8.447060, -1.263710, 5.5, 170.15535, 25.21442, -45.3147, -3.91492e-31, 408.943, 3.53303e-30, 106.0467, 9.16182e-31 ,.051413 
286497, -8.344360, -0.969380, 1.173, 190.06262, 28.16437, 1.9157, 1.65505e-32, 0.3706, 3.20192e-33, 249.4882, 2.15543e-30 ,.009769 
2866875, -8.917510, -0.891610, 5.567, 175.00925, 25.93369, 146.7859, 1.26814e-30, 135.8814, 1.17394e-30, -56.1886, -4.85437e-31 ,0 
287242, -9.477050, -0.962450, 2.344, 118.70068, 17.58963, -188.3121, -1.62691e-30, 256.5772, 2.21668e-30, -62.4462, -5.39499e-31 ,0 
287331, -10.431360, -1.555760, 4.925, 132.22584, 19.59385, -353.5143, -3.05416e-30, -1.3099, -1.13172e-32, 64.4268, 5.5661e-31 ,0 
2874685, -9.910790, -1.514700, 4.302, 164.13523, 24.32233, -107.743, -9.30837e-31, 121.8075, 1.05235e-30, 18.5037, 1.59861e-31 ,0 
288109, -8.511410, -0.748230, 1.66, 183.08443, 27.13031, 0.2548, 2.20167e-33, -41.67, -3.60005e-31, 0.1129, 9.74959e-34 ,.095640 
288299, -8.182790, -0.720070, 3.195, 168.73077, 25.00332, -317.3775, -2.74196e-30, -35.6689, -3.08158e-31, 38.8791, 3.35893e-31 ,.070386 
288909, -8.962420, -1.684880, 3.269, 134.27574, 19.89761, -457.7793, -3.95495e-30, -65.3803, -5.64848e-31, -0.898, -7.7586e-33 ,0 
289374, -9.250430, -1.397040, 6.769, 146.16734, 21.65977, -570.3587, -4.92757e-30, 119.0207, 1.02827e-30, 136.4138, 1.17854e-30 ,0 
289826, -8.867590, -1.112620, 4.449, 179.6974, 26.62841, -360.6262, -3.1156e-30, -113.3145, -9.78971e-31, -63.0659, -5.44853e-31 ,.126740 
289847, -9.084500, -1.025230, 1.308, 129.93982, 19.25509, 495.6932, 4.2825e-30, -169.6207, -1.46542e-30, 74.4379, 6.431e-31 ,0 
2898581, -9.040980, -0.966820, 6.606, 174.89526, 25.9168, -570.7452, -4.93091e-30, -186.8469, -1.61425e-30, 93.2186, 8.05355e-31 ,0 
290341, -8.319150, -0.830810, 2.739, 174.34425, 25.83515, -37.1914, -3.21312e-31, -250.764, -2.16645e-30, -1.0735, -9.27438e-33 ,.081911 
290432, -8.960100, -0.440130, 3.084, 167.43405, 24.81117, 204.9077, 1.77028e-30, -85.8711, -7.41876e-31, -13.9307, -1.20353e-31 ,0 
2904927, -9.700340, -1.261980, 5.563, 169.08969, 25.05651, 386.5216, 3.33932e-30, 148.9692, 1.28701e-30, -51.601, -4.45803e-31 ,.008637 
29049, -9.834170, -2.157890, 6.676, 131.08875, 19.42535, -54.9276, -4.74542e-31, 90.707, 7.83656e-31, 7.3601, 6.35869e-32 ,.279025 
2912030, -9.503760, -1.820680, 8.882, 164.68995, 24.40453, -487.5852, -4.21245e-30, 207.0382, 1.78869e-30, -136.7695, -1.18161e-30 ,0 
291352, -9.030870, -1.555000, 8.031, 147.18847, 21.81108, -1038.0634, -8.96826e-30, 195.1309, 1.68582e-30, -136.8271, -1.18211e-30 ,.013836 
292080, -9.080020, -1.538540, 5.283, 192.33319, 28.50084, -308.9828, -2.66943e-30, -17.9633, -1.55192e-31, 61.745, 5.33441e-31 ,.000053 
2921509, -8.689550, -1.115860, 5.793, 180.70832, 26.77821, 783.0371, 6.76498e-30, 578.5314, 4.99817e-30, 42.9342, 3.70927e-31 ,0 
292706, -8.746030, -1.013410, 4.28, 184.23772, 27.30121, -110.0359, -9.50646e-31, -444.513, -3.84033e-30, 56.8246, 4.90932e-31 ,0 
2942759, -8.849560, -0.624260, 8.744, 180.17519, 26.69921, 181.4557, 1.56767e-30, -356.4501, -3.07952e-30, -21.9337, -1.89495e-31 ,.004953 
294486, -8.801620, -1.698680, 13.112, 180.04043, 26.67924, 2276.0172, 1.96635e-29, -3326.3877, -2.87381e-29, -107.8976, -9.32173e-31 ,.027712 
2973724, -8.723020, -1.333790, 10.114, 184.57769, 27.35159, -1127.2882, -9.73911e-30, 408.7559, 3.53141e-30, -7.3706, -6.36778e-32 ,.035625 
29757, -9.013160, -1.228090, 7.218, 120.74813, 17.89303, 497.528, 4.29835e-30, 200.8779, 1.73547e-30, -71.4866, -6.17602e-31 ,0 
2984048, -7.969330, -0.105080, 7.701, 186.04446, 27.56894, -546.788, -4.72393e-30, -374.1586, -3.23251e-30, -230.2522, -1.98925e-30 ,0 
298497, -7.971700, -1.238840, 0.54, 191.45986, 28.37142, 684.7324, 5.91569e-30, 108.8643, 9.40524e-31, 0.42, 3.62845e-33 ,.251013 
298514, -9.341680, -0.948330, 6.167, 108.38065, 16.06035, 2.9012, 2.50646e-32, 351.6046, 3.03766e-30, -74.5525, -6.4409e-31 ,0 
3000245, -8.232170, -0.593170, 8.696, 133.76645, 19.82214, 291.1166, 2.51508e-30, 676.2045, 5.84201e-30, 43.2796, 3.73911e-31 ,.000017 
3000587, -8.592900, -0.907220, 6.002, 160.06665, 23.71943, -195.6375, -1.69019e-30, 128.5079, 1.11023e-30, 59.9496, 5.1793e-31 ,0 
3001052, -9.127800, -2.253900,  ,0 
3001378, -8.893520, -1.569180, 4.404, 189.63959, 28.10169, 417.0334, 3.60293e-30, 99.6315, 8.60758e-31, -45.7335, -3.95111e-31 ,0 
3005875, -9.531560, -2.143870, 6.964, 181.94413, 26.96134, -122.3535, -1.05706e-30, 226.0972, 1.95335e-30, 47.1582, 4.07419e-31 ,0 
3009057, -9.709050, -1.188560, 5.849, 91.62988, 13.57815, 488.5895, 4.22113e-30, 78.74, 6.80268e-31, -49.3304, -4.26186e-31 ,0 
3010850, -9.299040, -1.497030, 3.668, 193.95546, 28.74123, 273.292, 2.36108e-30, 22.9504, 1.98278e-31, -28.4497, -2.45789e-31 ,.153162 
3014123, -8.763060, -0.811720, 3.867, 180.02909, 26.67756, -589.9503, -5.09683e-30, 498.626, 4.30784e-30, 97.4293, 8.41733e-31 ,0 
301724, -9.903130, -1.489320, 7.268, 145.78952, 21.60378, 1515.1335, 1.30899e-29, 76.5513, 6.61358e-31, -44.2687, -3.82456e-31 ,.002751 
3025911, -8.210120, -1.261300, 1.447, 210.21253, 31.15028, -36.3184, -3.1377e-31, 113.6086, 9.81512e-31, 3.423, 2.95728e-32 ,.156880 
3027524, -8.782680, -1.787030, 7.174, 120.57789, 17.8678, -163.5977, -1.41339e-30, -583.5454, -5.04149e-30, -260.7492, -2.25272e-30 ,.795774 
3029201, -9.445930, -1.509820, 3.804, 162.04542, 24.01265, -567.7046, -4.90464e-30, 33.3963, 2.88524e-31, -2.189, -1.89117e-32 ,.020361 
3036225, -8.280260, -0.775870, 2.768, 195.80839, 29.01581, -1044.3993, -9.023e-30, -431.3873, -3.72694e-30, -106.2684, -9.18097e-31 ,0 
3036968, -8.567070, -1.843190,  ,.074957 
3044609, -8.469030, -1.163730, 4.19, 166.15583, 24.62175, 712.4277, 6.15496e-30, -318.3107, -2.75002e-30, 10.7676, 9.30258e-32 ,0 
3056882, -7.756750, -0.822000, 1.99, 166.94273, 24.73836, 1133.4188, 9.79208e-30, 195.6704, 1.69048e-30, 160.9902, 1.39086e-30 ,.078521 
3080039, -8.279540, -0.880250, 3.422, 201.86465, 29.91325, -63.8787, -5.51875e-31, -302.5085, -2.6135e-30, -18.5122, -1.59934e-31 ,.014364 
308112, -9.318340, -2.240000, 1.465, 159.8549, 23.68805, 513.7106, 4.43816e-30, -108.9969, -9.4167e-31, 2.8347, 2.44902e-32 ,.263872 
308716, -8.865650, -1.262980, 3.068, 180.30022, 26.71774, -318.5015, -2.75167e-30, -75.7111, -6.541e-31, 12.2217, 1.05588e-31 ,.089728 
3093653, -8.374640, -1.255780, 1.796, 135.96269, 20.14759, 147.5098, 1.2744e-30, -405.7041, -3.50505e-30, -74.8504, -6.46664e-31 ,.124343 
30939, -8.140600, -1.229510, 1.243, 239.5318, 35.49495, 3432.9945, 2.96591e-29, 625.2714, 5.40198e-30, -3.6582, -3.16047e-32 ,0 
3094162, -9.649120, -2.216270, 1.133, 155.842, 23.0934, 486.9357, 4.20684e-30, -14.736, -1.2731e-31, -23.9949, -2.07302e-31 ,0 
310049, -9.055720, -0.566020, 2.603, 109.37873, 16.20826, -275.7684, -2.38248e-30, 202.5345, 1.74978e-30, -37.8438, -3.26949e-31 ,.022461 
310601, -7.593930, -1.215890, 4.251, 220.56434, 32.68426, 543.5322, 4.6958e-30, -318.8695, -2.75485e-30, 141.7542, 1.22467e-30 ,.159340 
3118069, -9.383980, -1.527590, 7.691, 194.3229, 28.79568, -454.4901, -3.92653e-30, -111.1307, -9.60105e-31, -43.7374, -3.77866e-31 ,0 
311836, -8.753560, -0.890620, 1.971, 174.02847, 25.78836, -220.7545, -1.90719e-30, 201.8499, 1.74387e-30, 228.0246, 1.97e-30 ,.050976 
311856, -9.327630, -1.590770, 3.977, 152.63597, 22.61832, -542.5038, -4.68692e-30, 24.5787, 2.12346e-31, 5.9893, 5.17445e-32 ,0 
311905, -7.771190, -0.570300, 0.634, 193.04272, 28.60598, -90.1033, -7.7844e-31, 343.424, 2.96698e-30, 21.7001, 1.87476e-31 ,.027621 
312577, -9.033170, -1.543540, 3.39, 162.98557, 24.15197, -454.0747, -3.92294e-30, -13.1328, -1.1346e-31, 22.2778, 1.92467e-31 ,.002519 
3134521, -8.402430, -0.936470, 6.146, 173.89835, 25.76908, 863.9723, 7.46422e-30, -176.4035, -1.52402e-30, 130.2532, 1.12531e-30 ,0 
31420, -8.075560, -1.480820, 2.904, 199.37821, 29.5448, 557.1141, 4.81314e-30, -0.1794, -1.54966e-33, 204.3801, 1.76572e-30 ,0 
3146030, -8.247940, -0.694180, 1.621, 167.94671, 24.88714, 642.6703, 5.5523e-30, 338.858, 2.92754e-30, 0.6564, 5.67074e-33 ,.034581 
3147231, -9.199000, -1.091120, 6.429, 188.81607, 27.97965, 2148.6511, 1.85631e-29, 793.8016, 6.85798e-30, -94.5099, -8.16511e-31 ,0 
314815, -8.215500, -0.454650, 1.981, 200.61775, 29.72848, 25.5923, 2.21103e-31, 362.8897, 3.13516e-30, -18.3266, -1.58331e-31 ,0 
314946, -9.304390, -2.216150, 1.354, 172.06682, 25.49767, 509.732, 4.40379e-30, -164.3173, -1.41961e-30, -30.0387, -2.59517e-31 ,.260902 
315030, -9.030000, -0.783730, 2.534, 130.13352, 19.2838, 373.8139, 3.22953e-30, -100.5335, -8.68551e-31, 210.0815, 1.81498e-30 ,0 
315476, -8.331600, -0.901480, 5.002, 208.61676, 30.91381, 387.1646, 3.34488e-30, -215.9808, -1.86595e-30, 4.4993, 3.88713e-32 ,.106720 
3156794, -8.528040, -1.417240, 6.605, 177.15414, 26.25153, 116.4403, 1.00598e-30, -345.6129, -2.98589e-30, -91.579, -7.91189e-31 ,.011158 
31594, -9.240910, -1.444610, 5.839, 117.0827, 17.34987, -388.1766, -3.35362e-30, 109.055, 9.42172e-31, 45.9769, 3.97213e-31 ,0 
316022, -9.094520, -1.661850, 3.248, 195.46966, 28.96561, -0.2334, -2.01674e-33, 123.9287, 1.07067e-30, 115.0095, 9.93615e-31 ,.141426 
3161243, -9.239430, -1.085430, 3.401, 99.74649, 14.7809, 715.3966, 6.18061e-30, 127.0584, 1.09771e-30, -54.1779, -4.68066e-31 ,0 
317923, -8.064020, -1.284880, 2.225, 181.70195, 26.92545, -73.5176, -6.35149e-31, -2.6748, -2.31091e-32, -19.6527, -1.69788e-31 ,.502771 
317963, -8.942360, -0.930040, 4.052, 163.54598, 24.23501, 501.012, 4.32845e-30, -354.0224, -3.05855e-30, -21.9297, -1.8946e-31 ,.006976 
319447, -9.075630, -1.104850, 3.526, 171.52576, 25.41749, 495.473, 4.2806e-30, 54.7269, 4.72808e-31, -25.5212, -2.20488e-31 ,.002240 
322497, -9.214770, -1.112000, 5.049, 166.67017, 24.69797, 842.0232, 7.27459e-30, -210.3405, -1.81722e-30, 4.7562, 4.10907e-32 ,.017562 
323420, -8.886400, -0.847430, 4.736, 154.66659, 22.91922, 721.4902, 6.23326e-30, -92.9561, -8.03087e-31, 30.3404, 2.62123e-31 ,0 
3235374, -9.129550, -1.056470, 5.65, 184.03578, 27.27129, -651.6522, -5.6299e-30, -470.6227, -4.06591e-30, 89.51, 7.73314e-31 ,.007821 
32474, -8.735580, -1.679640, 3.134, 171.73143, 25.44797, 2130.4743, 1.84061e-29, -165.5393, -1.43016e-30, -112.8522, -9.74978e-31 ,.004260 
324820, -9.055520, -1.484070, 6.014, 127.28761, 18.86208, 248.5376, 2.14722e-30, -2.165, -1.87042e-32, 0.1392, 1.20261e-33 ,.051326 
325008, -8.201520, -0.296020, 2.456, 225.17569, 33.36759, -524.8274, -4.5342e-30, -340.0751, -2.93805e-30, 229.1891, 1.98006e-30 ,.027204 
326234, -9.055670, -0.718150, 2.362, 138.68639, 20.5512, -105.5926, -9.12258e-31, 296.3187, 2.56002e-30, -1.4765, -1.27564e-32 ,0 
3272046, -8.911970, -1.383040, 4.459, 241.28312, 35.75447, 11326.33, 9.78529e-29, -5742.069, -4.96081e-29, 90.9327, 7.85606e-31 ,.091112 
3272900, -8.927640, -1.321790, 6.883, 196.99644, 29.19186, -1206.4235, -1.04228e-29, -194.3949, -1.67946e-30, -158.2025, -1.36678e-30 ,.034001 
3276363, -8.132480, -0.852910, 6.345, 188.65044, 27.95511, 1087.0284, 9.39129e-30, 485.4119, 4.19368e-30, -94.4204, -8.15737e-31 ,.012769 
328353, -8.490800, -1.245870, 4.388, 108.53299, 16.08293, 505.016, 4.36304e-30, 0.0365, 3.15129e-34, 0.1543, 1.33273e-33 ,.009110 
3298944, -9.563020, -1.742530, 3.846, 152.00921, 22.52544, -342.0619, -2.95522e-30, -102.6377, -8.8673e-31, 15.5289, 1.34161e-31 ,.001659 
3302474, -10.242060, -1.726200, 3.482, 160.61313, 23.80041, 328.8232, 2.84084e-30, -25.5351, -2.20608e-31, 51.8383, 4.47853e-31 ,.028593 
3307413, -9.282330, -1.992750, 1.886, 158.14549, 23.43474, 1225.6242, 1.05887e-29, -20.7623, -1.79374e-31, -36.8968, -3.18767e-31 ,.000439 
331667, -8.315180, -1.442450, 6.349, 193.34272, 28.65044, -1910.1168, -1.65023e-29, -423.0675, -3.65506e-30, -91.2401, -7.88261e-31 ,0 
3317412, -9.721730, -2.100290, 4.7, 179.64958, 26.62132, -4032.9862, -3.48427e-29, -2113.8249, -1.82622e-29, -2752.727, -2.3782e-29 ,0 
332282, -9.938960, -1.671950, 4.667, 89.24739, 13.2251, 52.7708, 4.55909e-31, 241.808, 2.08908e-30, -11.999, -1.03665e-31 ,0 
333752, -10.022390, -1.679510, 5.394, 139.90427, 20.73167, 566.4688, 4.89396e-30, -129.1892, -1.11612e-30, -13.5964, -1.17465e-31 ,.003201 
3347757, -8.395750, -0.699500, 5.118, 204.22513, 30.26304, 511.3722, 4.41796e-30, 182.4465, 1.57623e-30, 146.8463, 1.26867e-30 ,.013384 
3351113, -9.211440, -1.113920, 6.947, 181.15781, 26.84482, -1180.0019, -1.01945e-29, 111.9003, 9.66753e-31, 94.8157, 8.19153e-31 ,.015833 
336443, -8.349590, -0.293210, 2.422, 164.11145, 24.31881, 278.0214, 2.40194e-30, -164.7106, -1.423e-30, -44.541, -3.84808e-31 ,0 
3369082, -9.055260, -1.025670, 4.104, 156.95821, 23.25881, 218.1641, 1.88481e-30, 46.0654, 3.97978e-31, 61.3954, 5.3042e-31 ,0 
3370961, -9.820090, -1.459150, 3.721, 154.1139, 22.83732, -342.1888, -2.95631e-30, 180.1377, 1.55628e-30, 47.461, 4.10036e-31 ,.002620 
337601, -8.175290, -1.939280, 8.919, 212.81282, 31.53561, 2059.2056, 1.77903e-29, -127.9767, -1.10564e-30, 4.6126, 3.98501e-32 ,.249296 
3385532, -9.757470, -1.512670, 2.367, 172.36359, 25.54165, -145.9658, -1.26106e-30, -140.3171, -1.21226e-30, -46.0329, -3.97697e-31 ,0 
3386286, -9.869140, -1.538470, 2.932, 170.37856, 25.2475, -169.8641, -1.46753e-30, -66.3038, -5.72826e-31, 34.9394, 3.01856e-31 ,0 
3387659, -9.151640, -1.484950, 0.962, 205.53574, 30.45725, -273.6162, -2.36388e-30, 0.1369, 1.18237e-33, -2.8583, -2.46939e-32 ,.224802 
3389267, -9.157680, -1.296800, 2.207, 166.42401, 24.66149, -519.4299, -4.48757e-30, 113.2427, 9.78351e-31, 60.9587, 5.26647e-31 ,0 
339683, -8.306250, -1.232120, 7.382, 198.81285, 29.46102, -2101.6509, -1.8157e-29, 58.9273, 5.09098e-31, 47.7125, 4.12208e-31 ,0 
339916, -9.128530, -0.825480, 3.07, 167.21149, 24.77819, -204.2892, -1.76494e-30, 48.66, 4.20394e-31, 31.3117, 2.70515e-31 ,0 
341672, -9.404130, -1.221070, 3.728, 197.10932, 29.20859, -614.1315, -5.30574e-30, 48.0043, 4.1473e-31, 128.4599, 1.10982e-30 ,0 
341854, -8.615150, -1.077340, 4.81, 103.2506, 15.30016, 463.0826, 4.00076e-30, -193.5356, -1.67204e-30, 0.418, 3.61093e-33 ,.085580 
3420784, -8.557410, -1.166010, 3.662, 178.53131, 26.45561, -339.3792, -2.93204e-30, -292.86, -2.53014e-30, 24.3862, 2.10683e-31 ,0 
342966, -8.445820, -1.202380,  ,0 
34327, -7.989690, -0.849710, 1.136, 197.72892, 29.3004, -173.0628, -1.49516e-30, 19.057, 1.64642e-31, 12.5213, 1.08177e-31 ,.176233 
343757, -8.651330, -1.155940, 6.643, 170.10008, 25.20623, -296.2179, -2.55915e-30, -94.0447, -8.12491e-31, -0.0974, -8.41791e-34 ,.028098 
3442803, -9.265540, -1.994670, 4.466, 161.46466, 23.92659, -544.8467, -4.70716e-30, -862.7871, -7.45398e-30, -17.0494, -1.47297e-31 ,0 
344314, -9.213520, -1.490910, 3.64, 201.60492, 29.87477, -94.216, -8.13972e-31, 68.8667, 5.94968e-31, -21.3366, -1.84336e-31 ,0 
344315, -8.878770, -1.731700, 2.86, 211.98938, 31.41359, 253.7891, 2.19259e-30, -10.2488, -8.85438e-32, 110.0758, 9.50991e-31 ,0 
3448392, -9.108170, -0.936270, 2.703, 192.4919, 28.52436, 168.2673, 1.45373e-30, 76.1101, 6.57547e-31, -141.3668, -1.22133e-30 ,0 
3449433, -9.291150, -1.606530, 6.158, 177.10311, 26.24397, -409.1047, -3.53443e-30, 80.1924, 6.92816e-31, -59.3838, -5.13042e-31 ,0 
34554, -8.424930, -0.397690, 0.238, 213.1732, 31.58901, 236.7789, 2.04563e-30, 42.7825, 3.69616e-31, -2.6886, -2.32277e-32 ,0 
3465817, -8.409160, -1.219900, 4.398, 144.9902, 21.48533, -131.9384, -1.13987e-30, -428.1874, -3.69929e-30, -102.8436, -8.88509e-31 ,0 
3467954, -9.380260, -0.876060, 7.174, 173.25252, 25.67337, 289.1602, 2.49818e-30, 397.3845, 3.43317e-30, -26.6546, -2.3028e-31 ,0 
347107, -8.915810, -1.269310, 5.629, 160.25961, 23.74802, -492.9733, -4.259e-30, 45.6374, 3.9428e-31, 18.6518, 1.61141e-31 ,.016745 
347773, -9.287270, -1.146450, 8.3, 143.78488, 21.30672, -638.6708, -5.51774e-30, -16.2726, -1.40585e-31, -0.5566, -4.80885e-33 ,.007753 
3478173, -9.505950, -1.858940, 2.508, 184.89329, 27.39836, 599.9534, 5.18325e-30, -181.6745, -1.56956e-30, 6.5143, 5.62802e-32 ,.013562 
34809, -8.145260, -1.080130, 3.243, 185.65314, 27.51096, 511.688, 4.42069e-30, 72.179, 6.23585e-31, -0.4265, -3.68484e-33 ,.147545 
348658, -9.686350, -2.183100, 1.142, 151.93566, 22.51454, 581.0639, 5.02005e-30, -21.9351, -1.89506e-31, 0.0586, 5.06376e-34 ,0 
348669, -9.055680, -0.963660, 3.283, 120.78793, 17.89892, 646.0151, 5.58119e-30, -54.5526, -4.71303e-31, -5.5739, -4.81551e-32 ,0 
349505, -9.020230, -1.538770, 3.392, 175.83093, 26.05545, -516.0222, -4.45813e-30, -9.3813, -8.10488e-32, 4.4608, 3.85391e-32 ,.002434 
3499768, -8.725430, -1.486130, 2.591, 144.14881, 21.36065, 527.7949, 4.55984e-30, 336.1906, 2.90449e-30, -96.433, -8.33125e-31 ,0 
3499991, -8.672440, -0.458810, 1.745, 193.62097, 28.69167, -139.3736, -1.20411e-30, -257.4048, -2.22383e-30, 86.4075, 7.4651e-31 ,0 
349999, -8.736860, -0.707290, 3.207, 171.5962, 25.42793, -510.5674, -4.41101e-30, 165.5186, 1.42998e-30, 16.0365, 1.38546e-31 ,0 
3514476, -9.431150, -2.181040, 7.193, 196.85206, 29.17046, -618.989, -5.3477e-30, 32.8265, 2.83602e-31, -82.2604, -7.10682e-31 ,.083354 
3517348, -9.304910, -0.489470, 2.409, 159.43357, 23.62562, -150.837, -1.30314e-30, 196.8604, 1.70076e-30, 62.845, 5.42944e-31 ,0 
352272, -8.501730, -1.197970, 3.272, 136.87113, 20.28221, 394.9072, 3.41177e-30, -182.8625, -1.57983e-30, -59.8111, -5.16733e-31 ,.118151 
3526568, -8.569380, -0.725450, 4.339, 213.80309, 31.68235, 835.0611, 7.21444e-30, 21.9038, 1.89236e-31, 26.99, 2.33178e-31 ,0 
3532982, -8.665640, -1.413490, 3.273, 180.06076, 26.68225, -1418.6233, -1.22561e-29, 592.7362, 5.1209e-30, 205.7039, 1.77716e-30 ,0 
3545668, -8.633610, -0.835970, 6.626, 181.6274, 26.9144, 736.3988, 6.36206e-30, -470.4006, -4.06399e-30, 67.7381, 5.85218e-31 ,0 
354910, -8.957990, -1.423120, 4.402, 198.46221, 29.40906, -212.062, -1.83209e-30, 272.0615, 2.35045e-30, -0.0633, -5.46781e-34 ,.021123 
3550801, -8.512040, -1.388320, 4.347, 199.24661, 29.5253, -1191.7991, -1.02965e-29, 247.5463, 2.13866e-30, 45.7461, 3.9522e-31 ,0 
3561734, -9.186730, -1.863710, 9.134, 190.18941, 28.18316, -1411.7589, -1.21968e-29, 461.607, 3.98802e-30, -51.9739, -4.49024e-31 ,0 
356478, -8.858590, -1.300080, 2.229, 163.14431, 24.17549, -94.224, -8.14041e-31, 11.1309, 9.61648e-32, 3.6354, 3.14081e-32 ,0 
3565350, -8.936190, -1.234320, 8.276, 190.05796, 28.16368, -1419.3069, -1.2262e-29, -73.7787, -6.37405e-31, 101.8751, 8.80141e-31 ,0 
356697, -9.671180, -1.086160, 5.985, 148.14092, 21.95222, 497.2948, 4.29634e-30, 229.8025, 1.98536e-30, -46.4562, -4.01355e-31 ,0 
3568736, -9.391220, -2.150750, 7.363, 197.21847, 29.22476, -610.8847, -5.27769e-30, -82.2849, -7.10893e-31, -80.7821, -6.97911e-31 ,.082708 
357028, -8.789980, -0.709990, 5.059, 145.21299, 21.51834, -373.4091, -3.22604e-30, -57.2396, -4.94516e-31, 120.2052, 1.0385e-30 ,0 
357477, -9.511940, -1.423510, 6.088, 167.3287, 24.79555, -542.2851, -4.68503e-30, 225.1049, 1.94478e-30, -174.8942, -1.51098e-30 ,0 
358069, -8.920230, -1.126020, 5.384, 129.29669, 19.15979, 80.2385, 6.93214e-31, 349.2986, 3.01774e-30, 1.7526, 1.51414e-32 ,0 
358073, -8.655300, -1.224820, 4.554, 146.43848, 21.69994, -248.5829, -2.14761e-30, -85.8619, -7.41797e-31, -5.8244, -5.03193e-32 ,0 
3582179, -8.796960, -1.300300, 2.621, 154.01699, 22.82296, -295.0334, -2.54892e-30, 332.1087, 2.86923e-30, -71.5443, -6.18101e-31 ,0 
3595586, -11.062060, -1.546460, 3.966, 114.7269, 17.00077, 142.5149, 1.23125e-30, 61.2952, 5.29555e-31, -41.8636, -3.61677e-31 ,0 
3606395, -9.691830, -2.089860, 7.811, 186.77706, 27.6775, -40.6566, -3.5125e-31, -93.6856, -8.09389e-31, -334.9696, -2.89394e-30 ,0 
3613753, -8.339070, -1.235650, 3.72, 121.26086, 17.969, 770.9829, 6.66084e-30, -405.8028, -3.5059e-30, 2.4538, 2.11992e-32 ,.067176 
3620566, -8.507200, -1.533000, 10.898, 245.97128, 36.44918, -1528.8313, -1.32082e-29, 600.3111, 5.18634e-30, -214.8827, -1.85646e-30 ,.052006 
362360, -8.922880, -1.820940, 4.298, 196.97839, 29.18919, 725.8263, 6.27072e-30, -36.3127, -3.13721e-31, 78.3645, 6.77024e-31 ,.117216 
362362, -8.552060, -1.870600, 3.367, 202.33228, 29.98255, -1581.5803, -1.36639e-29, 250.1576, 2.16122e-30, 6.662, 5.75559e-32 ,.214875 
362641, -8.839470, -1.285510, 5.27, 180.92955, 26.81099, -11.7061, -1.01134e-31, 117.3592, 1.01392e-30, -81.147, -7.01063e-31 ,0 
363036, -9.243060, -1.579760, 3.762, 172.43407, 25.55209, -217.9513, -1.88297e-30, 33.6773, 2.90952e-31, 0.6588, 5.6918e-33 ,0 
3635696, -8.253960, -1.311610, 10.028, 227.823, 33.75989, -1053.7671, -9.10393e-30, -1192.2271, -1.03001e-29, -65.3772, -5.64821e-31 ,.131694 
364814, -9.235380, -1.621090, 5.442, 194.03827, 28.7535, 1223.3917, 1.05694e-29, 290.0568, 2.50592e-30, 45.4386, 3.92563e-31 ,0 
3660949, -9.096000, -0.762600, 2.898, 162.17634, 24.03205, -28.8628, -2.49358e-31, -43.2487, -3.73644e-31, -17.6054, -1.52101e-31 ,.045836 
