,Unnamed: 0,PubChem ID, E(HOMO/PM6) [eV], E(LUMO/PM6) [eV], DipoleMoment [D], IsotropicAverageAlpha [A.U.], AverageBeta [A.U.], AverageGamma [A.U.],NsssCH,NdssC,NaasC,NsssN,NaasN,NsOH,NaaS,nBM,nDB,nC,nN,nO,nCsp3,nCsp2,nCsp,max_conj_path,nCs,nCrt,nCbH,nCb-,nCconj,nR=Cs,nR=Ct,nRCOOR,nRCO,nArCO,nN=C-N<,nRC=N,nRNH2,nArNH2,nRNHR,nArNHR,nRNR2,nArNR2,nArNO2,nROH,nArOH,nArOR,nPyrroles,nFuranes,nPyridines,nPyrazines,nR05,nR06,nBnz, S1(CAS2-1+CIS) [eV], S2(CAS2-1+CIS) [eV], INDOS-OscStr(CAS2-1+CIS), CI-Coef**2(CAS2-1+CIS), T1(CAS2-1+CIS) [eV], T2(CAS2-1+CIS) [eV], DiradicalCharacter(PUHF)
297,535,533871,-9.79763,-2.05302,3.937,129.2234,290.1558,21547.26526,0,0,3,0,0,0,0,17,0,13,5,0,0,13,0,10,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3,1,2.789168,3.5909474,0.00394,0.0,0.885483999999906,2.15810679999991,0.109202
298,537,53423911,-9.01072,-1.95836,8.422,122.2067,892.1925,23152.90821,0,0,0,0,1,1,0,20,0,15,2,1,0,15,0,17,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,3,2,2.6290903,2.6401932,0.030532,0.02626269812929,0.955465399999866,2.39009089999987,0.206465
299,538,53441027,-9.25408,-2.59885,5.877,203.15801,302.1275,-13030.16242,0,5,0,1,0,0,0,5,5,10,5,1,1,9,0,8,0,0,0,0,7,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2.3582337,2.6916853,0.000964,0.002078771801603,1.03154730000006,2.31553760000006,0.349599
300,541,5356767,-8.13312,-1.05787,2.144,185.096,802.4131,32192.83845,0,2,2,0,0,0,0,8,2,12,2,1,4,8,0,6,0,0,4,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.5544477,3.7602485,0.553144,0.024075330031553,1.41333060000034,2.86968660000034,0.212404
301,546,5363345,-9.1971,-1.89221,9.773,183.47358,2546.4321,107022.65365,0,4,0,0,0,0,0,4,4,6,4,4,2,4,0,4,0,0,0,0,4,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.8412045,2.9052542,0.014262,0.0,1.65251600000011,1.83417260000011,0.056743
302,553,5372557,-9.41969,-1.76211,7.082,195.53614,1106.5951,84879.71654,0,0,0,1,0,0,0,2,2,8,1,1,4,4,0,4,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3.414567,4.1654157,0.695252,0.00915998298084,1.59477040000002,2.65758000000002,0.09113
303,554,5372881,-8.57073,-1.39513,6.874,168.40926,963.2955,67754.87678,0,3,3,0,0,0,0,14,3,14,0,4,0,14,0,17,0,0,4,2,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,3.0010292,3.1574051,2.2e-05,0.001742192538576,0.55027199999995,2.24722659999995,0.309642
304,558,53882246,-7.56075,-1.50086,7.936,211.50648,2226.2032,44432.17905,0,0,1,0,1,0,0,12,1,8,5,0,0,8,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1.8879461,3.0790377,0.274488,0.007532252411103,0.774719099999857,2.12625069999986,0.377092
305,559,53932850,-9.48726,-1.99848,5.736,146.59417,191.6889,13796.88964,0,2,3,1,0,0,0,14,2,15,2,1,1,14,0,16,0,0,4,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,2.5717465,2.6234952,0.073544,0.02058628083264,0.99915030000011,2.41586240000011,0.234243
306,562,54007360,-7.57445,-1.55646,7.917,211.21219,1691.76,12251.01203,0,0,3,0,0,0,0,12,6,9,4,4,0,9,0,6,0,0,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1.9446685,2.9980873,0.289955,0.005890671485504,0.764383500000349,2.16408590000035,0.366053
307,564,5407504,-8.81722,-1.52291,3.062,218.41394,250.116,211908.00469,0,3,2,0,0,0,0,9,3,11,2,1,1,10,0,10,0,0,4,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3.2623704,3.8862819,1.000903,0.018047840135063,1.48472540000012,2.35644550000012,0.145165
308,565,54171473,-9.05314,-1.50384,2.269,170.54717,250.1753,33726.41685,0,0,3,0,0,0,0,8,2,7,3,2,1,6,0,6,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2.4077625,3.9525751,0.005301,0.011365357347065,0.812429699999939,2.57694929999994,0.321053
309,567,5420520,-9.02604,-1.89345,6.208,185.31474,945.6377,64051.2101,0,0,2,0,0,0,0,15,0,12,3,0,1,11,0,13,0,0,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,2,1,3.7579876,4.022072,0.687404,0.010638280415362,1.67378759999974,2.61979789999974,0.065261
310,568,54286369,-7.40881,-0.62118,3.164,168.4344,870.8721,19288.80723,0,0,3,0,0,2,0,8,2,8,2,4,2,6,0,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,2.2798179,3.6206353,0.071851,0.002523308074852,0.753367499999967,2.06865819999997,0.242043
311,570,54336280,-8.46484,-2.06702,5.703,224.3104,354.747,13003.43205,1,0,4,0,0,0,0,8,2,9,3,2,3,6,0,6,0,0,2,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.4572007,2.9792407,0.485677,0.001680289954996,0.813986699999987,2.15931069999999,0.474988
312,572,5460735,-8.57612,-0.5493,1.828,109.16076,97.6856,6296.01653,0,2,2,0,0,1,1,7,2,6,3,3,1,5,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.2281783,4.4156835,0.055504,0.02218440450249,1.43640750000009,2.28776120000009,0.073502
313,573,5463468,-8.83527,0.03115,2.465,146.13441,167.0979,11487.95359,0,0,3,1,0,0,0,12,1,10,7,0,2,8,0,8,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,3.2737647,3.8655282,0.092103,0.0,2.06667449999986,2.10530269999986,0.094566
314,574,5466521,-9.27792,-1.63738,6.356,193.2747,555.7536,35315.34679,0,6,0,2,0,0,0,5,5,11,4,2,4,7,0,10,0,0,0,0,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3.7248264,4.0833883,0.333218,0.006368636917988,1.67175270000007,1.74308500000007,0.065966
315,575,5469742,-8.56964,-1.65437,1.632,209.79324,1085.6421,126520.11526,0,4,0,0,0,0,0,4,4,10,1,4,4,6,0,6,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3690708,3.7024945,0.676342,0.02185542376164,1.39196449999963,2.35478349999963,0.081064
316,576,54737562,-9.78725,-2.92598,3.232,141.21616,1284.8761,41723.9031,0,2,2,0,0,1,0,8,2,11,0,2,2,9,0,10,2,0,4,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,3.1984162,3.2655364,0.153822,0.010893695992037,1.60424749999993,2.37857639999993,0.065939
317,579,556344,-8.64046,-1.13306,0.375,184.95928,32.1623,110431.27625,0,1,1,0,0,0,0,7,1,13,0,0,5,8,0,8,2,0,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0876762,3.1171101,0.003429,0.012609250714446,1.44700109999985,1.70671259999985,0.158798
318,586,570442,-9.32619,-2.05323,4.803,145.1999,712.5974,37373.9571,0,1,1,0,0,0,0,9,3,9,4,0,1,8,0,9,0,0,5,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.2219307,3.2559801,0.004374,0.00509605237049,0.828277800000251,2.94167040000025,0.176671
319,587,57044848,-8.10129,-1.27838,1.697,187.98189,1095.3097,84517.62934,0,1,1,0,0,2,0,7,1,10,0,2,2,8,0,8,0,0,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,2.317687,3.6048055,0.095668,0.014730351630196,1.13641389999975,1.95475909999975,0.112349
320,588,57045158,-7.82888,-1.24752,2.709,180.02583,604.6987,37099.5288,0,1,1,0,0,0,0,8,2,9,1,1,0,9,0,10,0,0,5,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.3643483,3.3483274,0.060892,0.017118433089005,1.07047409999996,2.35433889999996,0.18638
321,589,57047390,-8.44593,-1.78886,4.42,229.57738,980.2117,40479.1049,0,1,2,0,0,0,0,8,1,10,1,1,1,8,1,8,0,0,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2.5533013,3.0006902,0.049284,0.013433352417476,1.16987370000015,1.62474870000015,0.25738
322,592,5712810,-8.66202,-0.99566,8.171,184.57465,583.1794,32499.5293,0,3,3,0,0,0,0,14,3,14,1,3,0,14,0,17,0,0,4,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,3.5245472,3.7919581,0.192019,0.0,1.72453880000012,2.20617880000012,0.06068
323,594,57165299,-7.53737,-1.10698,0.894,205.56594,87.7283,54088.19265,0,0,1,0,0,0,0,8,2,11,0,1,2,9,0,8,2,0,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.6558136,3.0639804,0.007701,0.01117259992827,0.891697900000054,1.70572220000005,0.372127
324,599,57239119,-8.61952,-1.84502,3.764,209.90214,1346.8081,67418.54307,0,1,1,0,0,1,0,9,3,9,3,1,1,8,0,9,0,0,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2.6302767,3.1783984,0.138042,0.003066924463232,1.52219689999993,1.84268699999993,0.126191
325,602,57346323,-9.58009,-2.11785,5.673,162.97819,282.2724,16592.44397,0,1,2,0,0,0,0,14,1,14,2,0,0,13,1,8,0,0,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2.136664,2.5608354,0.010791,0.006243231159374,0.506860200000119,1.21210770000012,0.178088
326,603,57347410,-9.33643,-1.73413,5.844,114.77238,211.1481,8278.08603,2,1,0,1,0,0,0,3,3,9,1,2,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.5685647,3.345721,0.092276,0.00177664779009,1.35059499999988,2.30285349999988,0.117517
327,604,57355993,-9.57281,-2.36381,3.966,124.72567,608.9478,14152.90443,0,1,1,1,0,0,0,8,1,14,2,0,5,8,1,8,3,0,5,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,2.311,3.6222063,0.067819,0.01427243576929,1.20620280000003,1.95514630000003,0.11252
328,605,57357383,-8.34265,-1.78474,6.105,145.50401,874.1261,-3393.40823,0,3,3,0,0,0,0,14,3,14,0,4,0,14,0,17,0,0,4,2,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,2.4352083,3.6580807,0.140927,0.00422995445161,0.937872599999992,2.28755579999999,0.204689
329,606,57375445,-6.64602,-0.93064,0.003,207.77583,1.2371,-8450.52113,0,1,1,0,0,0,0,8,1,9,2,0,0,8,1,8,0,0,5,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.1965994,2.2711674,0.208352,0.00367826481169,0.471223800000189,1.74794760000019,0.483425
330,608,57730924,-8.19461,-1.5704,4.038,149.81481,229.927,14945.09113,0,0,2,0,0,0,0,11,0,12,0,0,0,12,0,10,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1.6590149,2.6262398,0.065848,0.016061486478566,0.959192899999834,2.12705759999983,0.191413
331,609,578523,-8.75899,-1.03732,3.638,126.64744,62.6436,13886.45252,0,1,1,0,1,0,0,13,1,12,3,0,0,11,1,13,0,0,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2.1744364,3.3500462,0.002642,0.003081666522818,0.382440899999892,2.19785019999989,0.091595
332,611,58175310,-7.74297,-0.81881,1.414,196.06706,43.7091,31127.99945,0,2,2,0,0,1,1,13,2,12,1,2,0,12,0,15,0,0,5,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,2.5866383,3.0449281,0.064687,0.040170208684505,0.866628900000251,1.96257630000025,0.325805
333,612,58266,-8.81767,-1.31667,4.057,186.23465,20625.3449,11635338.95482,0,2,2,0,0,1,1,13,2,12,1,2,0,12,0,15,0,0,5,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,3.2508836,4.161517,0.139216,0.02619568146064,1.47971629999984,2.88749939999984,0.124272
334,613,583362,-9.10043,-1.89126,4.18,128.01464,335.7327,16540.49452,0,3,1,0,0,2,0,9,3,11,0,4,1,10,0,10,1,0,5,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,2.743225,3.2512496,0.065429,0.030632731987968,1.08808399999998,2.53667979999998,0.264987
335,614,58382228,-7.99005,-1.65067,10.175,226.51285,2260.7697,136191.61982,0,0,0,0,0,0,0,1,1,10,0,0,4,6,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2187115,3.3155105,0.10784,0.003502884347929,1.1858258000002,1.8548831000002,0.11612
336,616,585734,-9.28572,-1.29326,1.423,92.74836,525.9204,8954.79549,0,2,2,0,0,1,0,8,2,11,0,2,2,9,0,10,2,0,4,2,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,3.4780668,3.7760538,0.175953,0.01369213577956,1.77069819999997,2.39288489999997,0.059816
337,618,589455,-9.15204,-2.079,3.815,149.61036,513.2712,7547.68876,0,1,3,0,0,0,0,12,1,14,0,1,2,12,0,13,2,0,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,2.7546239,3.7509615,0.036803,0.006534856615172,1.43983759999992,1.74806309999992,0.125346
338,619,589861,-8.93679,-1.56146,4.348,160.52544,308.5694,16955.15975,0,1,1,0,0,0,0,7,1,13,0,2,5,8,0,8,2,0,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.980665,3.4639894,0.000217,0.072603329445003,0.650452400000177,2.64015910000018,0.270471
339,620,59003454,-7.49388,-1.88308,8.618,240.85327,6014.9297,125156.61457,0,3,3,0,0,0,0,14,3,14,0,4,0,14,0,17,0,0,4,2,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,1.7746874,2.6408564,0.128289,0.002165397334469,0.795312600000216,1.47162080000022,0.233584
340,621,59003479,-7.43097,-1.77841,5.205,251.84157,7820.5285,168790.39947,0,2,2,0,0,0,0,13,2,11,2,2,0,11,0,14,0,0,2,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1.871548,2.5750527,0.202068,0.004743162299184,0.818441799999619,1.48095519999962,0.243314
341,622,591366,-8.72875,-1.40321,4.167,111.09547,764.5826,16843.92714,0,2,2,0,0,1,0,8,2,10,0,3,1,9,0,10,0,0,4,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,3.2124372,4.0903374,0.097701,0.026937990536321,1.32440290000022,2.51617150000022,0.138344
342,623,591590,-8.19139,-1.27778,2.913,115.14719,476.6989,18493.31932,0,2,2,0,0,0,1,8,3,6,2,4,0,6,0,6,0,0,0,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.9016938,3.895287,0.081022,0.027945852364217,1.17307149999988,2.47682889999988,0.16285
343,624,59207613,-8.55683,-1.37731,1.925,188.73461,241.3853,21877.22558,0,1,1,0,0,0,0,14,3,13,4,1,0,13,0,12,0,0,7,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2.7946156,3.6260806,0.121232,0.031300389175106,1.10038110000005,2.75830490000005,0.253247
344,627,593869,-8.79208,-1.26471,5.361,161.84813,1210.7791,60722.41195,0,0,0,0,0,0,0,2,2,6,0,1,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3.3073594,3.8831613,0.098584,0.006549559691423,1.96266750000041,2.69713190000041,0.076098
345,629,595458,-9.44259,-1.69913,4.394,155.18334,331.2695,14831.96146,1,3,0,2,0,0,0,3,3,10,3,2,7,3,0,6,1,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2.7976889,3.678898,0.014414,0.023824604731884,0.503150999999889,1.90202859999989,0.063465
346,630,59552306,-9.04347,-2.1389,5.972,218.48188,2018.6478,99022.65726,0,3,0,2,0,0,0,3,3,9,3,2,6,3,0,6,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2.462976,2.7434932,0.108003,0.018101762340984,1.11123399999997,2.42164149999997,0.257236
347,632,59601138,-9.3322,-1.92945,8.442,122.92706,207.6059,38605.24102,0,2,2,0,0,1,0,14,2,15,0,3,0,15,0,10,0,0,10,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,2.2761231,2.8301141,0.053873,0.032674163139202,0.558448899999803,2.1938571999998,0.292063
348,633,59601151,-8.88345,-1.63789,8.938,166.88707,194.8086,73517.98698,1,0,2,0,0,0,0,8,2,13,0,0,1,12,0,6,1,0,4,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2.1563053,2.8743762,0.056079,0.032343403936998,0.519946400000208,2.14628530000021,0.303626
349,636,59779930,-8.82769,-1.20191,3.153,158.04839,147.3325,14730.71207,0,0,4,0,0,0,0,11,0,18,0,0,6,12,0,10,6,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3.5668444,3.9784432,0.22092,0.043268338988785,1.07792800000016,2.79085370000016,0.195822
350,637,59832555,-7.37596,-0.87475,6.231,175.00281,1242.6445,-2533.54358,0,0,4,0,0,0,0,11,0,16,0,0,4,12,0,10,4,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2.0628528,3.1770051,0.111436,0.004907059941168,0.984572800000024,1.98592420000002,0.17653
351,639,599430,-8.9115,-1.57859,3.802,144.20549,535.745,24692.37365,0,1,3,0,0,0,0,13,1,14,1,1,0,14,0,6,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3.4450402,3.4716947,0.006111,0.023142444619488,1.61860389999993,2.56476519999993,0.150029
352,642,60101478,-7.79699,-0.80281,2.197,191.42914,100.9763,29895.27948,0,3,4,0,0,0,0,9,3,11,3,3,2,9,0,8,1,0,2,4,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2.866297,3.1960916,0.117846,0.04704198350189,0.901013599999714,2.13954889999971,0.291779
353,645,604822,-7.82977,-0.61717,3.529,171.40416,748.0739,24337.73888,0,1,3,0,0,0,0,13,1,13,2,1,0,13,0,6,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,3.410797,3.5163092,0.087447,0.003330901178882,2.03117179999981,2.95275979999981,0.064641
354,646,605796,-10.15003,-3.0482,3.041,220.90393,866.4394,-57115.45202,0,6,0,0,0,0,0,7,7,14,1,1,1,13,0,14,0,0,0,0,13,7,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3.3980792,3.8736452,1.136034,0.042257816157044,1.23348220000025,2.79040830000025,0.217215
355,647,606706,-8.75419,-0.80504,3.485,186.4944,89.2527,12822.82944,0,1,3,0,0,0,0,7,1,8,2,1,0,8,0,6,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2.164648,2.9336464,0.019954,0.016897017931561,0.323122400000102,1.5572491000001,0.132284
356,648,607070,-8.34432,-1.3922,2.076,209.53305,336.2053,53119.74123,0,1,2,1,0,0,0,7,1,12,2,2,4,8,0,6,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,2.5361598,3.3270737,0.0,0.04355460476676,1.03719869999986,2.45669359999986,0.25564
357,649,607586,-7.53599,-0.83414,5.879,193.91172,735.2327,47664.1756,0,3,2,1,0,0,0,9,3,13,2,1,1,12,0,12,0,0,4,2,6,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,1,2.3363863,3.1979539,0.062367,0.014531323650484,0.993967599999905,2.34918389999991,0.149075
358,651,607778,-8.93268,-1.18619,4.84,178.92999,346.5969,18842.60354,1,6,0,0,0,0,0,5,5,16,0,2,4,12,0,10,0,0,0,0,10,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2.0225726,2.8479559,0.029518,0.009941453942786,0.256911299999956,1.40671219999996,0.140852
359,653,609579,-8.22342,-0.82612,0.897,162.92466,928.2289,24780.67462,0,3,3,0,0,0,0,9,3,11,3,3,2,9,0,6,1,0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3.377744,3.6227131,0.101576,0.005145535775112,1.92739830000028,2.90227660000028,0.065847
360,655,610325,-9.15584,-1.78844,5.472,149.13665,567.7155,38001.65086,0,4,1,0,0,0,0,10,4,12,2,2,0,12,0,8,0,0,5,1,6,4,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,3.2666588,3.5546522,0.016588,0.022771030314533,1.52286159999994,2.54248499999994,0.097024
361,656,610387,-7.85419,-0.80926,3.839,195.64012,330.2284,43652.07578,1,0,3,0,0,0,0,12,0,13,2,0,1,12,0,6,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,3.6358468,3.648592,0.09675,0.018068835870937,1.69173390000014,2.48225740000014,0.137837
362,657,611430,-8.88037,-1.7933,5.444,178.72917,649.8236,42832.06695,1,5,0,2,0,0,0,6,6,16,2,0,4,12,0,12,1,0,0,0,12,7,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,2.7376624,2.9461677,0.001107,0.011504720471204,1.46748730000036,2.52198790000036,0.20636
363,659,612231,-8.90201,-1.39876,1.518,173.88439,630.1907,16651.18117,0,4,3,1,0,0,0,10,4,14,3,1,1,13,0,14,0,0,3,3,7,5,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2.0316861,3.1622815,0.002813,0.004478788314063,0.343071599999803,1.7036776999998,0.112178
364,661,615723,-8.06628,-0.70938,1.777,187.32168,782.1468,47348.21859,1,0,3,0,0,0,0,8,2,13,1,1,1,12,0,6,1,0,3,3,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3.758617,3.9382639,0.095298,0.007841623182644,2.07058540000025,3.12896030000025,0.054975
365,662,616039,-8.18164,-0.83478,5.373,203.93008,668.744,28826.49448,0,3,0,0,0,0,0,3,3,7,0,3,3,4,0,4,1,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.2183072,3.6664403,0.007067,0.018669932112962,1.44926319999968,2.41296389999968,0.069077
366,666,616436,-8.81182,-2.21305,0.001,205.37948,0.786,28595.93148,0,3,2,0,0,0,0,10,4,10,3,2,0,10,0,14,0,0,4,2,4,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2.7060443,2.9327632,0.655389,0.048929997425588,0.850531400000364,1.93766550000036,0.404522
367,667,616533,-9.54642,-2.08433,10.37,177.5649,1006.7674,36991.51525,0,2,4,0,0,0,0,8,2,9,3,3,1,8,0,8,0,0,2,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3.0591193,3.183052,0.315694,0.014393100826563,1.39169790000005,2.22958410000005,0.154172
368,668,616837,-8.48728,-1.37455,3.61,211.30112,217.3424,57238.96352,0,1,1,0,0,0,0,7,2,7,1,2,1,6,0,5,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3.2309703,3.415705,0.194959,0.010898779543728,1.79584049999994,2.43160749999994,0.109043
369,670,617148,-8.72783,-1.69723,5.016,216.89363,1552.4834,157318.91244,0,6,0,0,0,0,0,6,6,14,2,0,2,12,0,12,0,0,0,0,12,6,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3.1226735,3.9321153,0.691853,0.001734623374416,1.47136050000017,2.33981970000017,0.131691
370,671,617218,-7.72222,-0.87639,0.827,217.21111,176.2493,29484.77432,0,4,1,1,0,0,0,10,4,11,2,3,1,10,0,8,0,0,5,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3.5666105,3.6808862,0.099273,0.026478511118396,1.56708819999994,2.73924169999994,0.14836
371,679,6274386,-8.67658,-1.03069,5.349,179.43651,612.7927,65694.86491,0,4,0,0,0,0,0,5,5,9,2,1,1,8,0,10,0,0,0,0,8,4,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2.8519028,3.9130961,0.003469,0.029163407282621,1.16230319999977,2.70099739999977,0.116999
372,684,6397201,-6.97413,-0.74682,2.406,209.22314,1401.0124,22970.98786,1,4,0,0,0,1,0,4,4,11,1,3,5,6,0,6,3,0,0,0,4,1,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2.4442375,2.6515214,0.228376,0.005717962448184,0.817432400000143,1.97905460000014,0.286528
373,687,6508478,-8.54999,-1.38524,4.073,213.20914,2846.0435,173737.83448,0,0,2,0,0,0,0,7,1,10,0,1,0,10,0,6,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3.6773338,4.1491956,0.71658,0.003384030448656,2.0939886000001,2.7923139000001,0.070351
